endTime,artistName,trackName,msPlayed
2023-01-27 19:27,Elle King,Lucky,21578
2023-01-27 19:27,Skrillex,Real Spring,533
2023-01-27 19:27,Luke Combs,Growin' Up and Gettin' Old,0
2023-01-27 19:27,White Reaper,Bozo,245
2023-01-27 19:28,Ruel,MUST BE NICE,9738
2023-01-27 19:31,Peso Pluma,PRC,2986
2023-01-27 19:31,Sans Soucis,Merchants,1024
2023-01-27 19:31,Alexander 23,How To Drive,170
2023-01-27 19:31,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-01-27 19:31,Paty B,ALERGICA,11676
2023-01-27 19:32,Rita Ora,You Only Love Me,1205
2023-01-27 19:34,SZA,Used (feat. Don Toliver),146946
2023-01-27 19:37,Don Toliver,After Party,9373
2023-01-27 19:37,Don Toliver,No Idea,154424
2023-01-27 19:40,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2023-01-27 19:43,Don Toliver,Do It Right,174474
2023-01-27 19:46,Don Toliver,Cardigan,158708
2023-01-27 19:46,Justin Bieber,Honest (feat. Don Toliver),31104
2023-01-27 19:50,Masego,Mystery Lady,228453
2023-01-27 19:52,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-01-27 19:56,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-01-27 19:58,Don Toliver,XSCAPE,156248
2023-01-27 20:01,Don Toliver,5X,132398
2023-01-27 20:42,Don Toliver,Way Bigger,45374
2023-01-27 22:29,Tory Lanez,City Boy Summer,9613
2023-01-27 22:29,Don Toliver,Double Standards,21327
2023-01-27 22:32,Toro y Moi,Fading,197057
2023-01-27 22:35,Toro y Moi,Ordinary Pleasure,183752
2023-01-27 22:38,Toro y Moi,Laws of the Universe,169351
2023-01-27 22:41,Toro y Moi,Miss Me,180926
2023-01-27 22:44,Toro y Moi,New House,150744
2023-01-27 22:47,Toro y Moi,Baby Drive It Down,187930
2023-01-27 22:51,Toro y Moi,Freelance,225915
2023-01-27 22:54,Toro y Moi,Who I Am,208961
2023-01-27 22:56,Toro y Moi,Monte Carlo,125128
2023-01-27 23:00,Toro y Moi,50-50,206907
2023-01-27 23:03,Thundercat,Friend Zone,192511
2023-01-27 23:06,Kali Uchis,Tomorrow,190375
2023-01-27 23:08,Chrome Sparks,Be On Fire,125773
2023-01-27 23:11,NEIL FRANCES,It's like a dream,187506
2023-01-27 23:14,Free Nationals,Obituaries (feat. Shafiq Husayn),140611
2023-01-27 23:15,Toro y Moi,9-19-17_b_blackhole_hifi_v3,70173
2023-01-27 23:16,Jai Paul,chix - Unfinished,56880
2023-01-27 23:18,Teebs,Mirror Memory,157504
2023-01-27 23:41,Tame Impala,Is It True,239266
2023-01-28 0:05,Chrome Sparks,In2 Your Love,134826
2023-01-28 0:08,Sunni Colón,Supernova,141374
2023-01-28 0:11,Free Nationals,Time,210385
2023-01-28 0:15,GoldLink,"U Say (feat. Tyler, The Creator & Jay Prince)",201240
2023-01-28 0:18,Men I Trust,Morse Code (feat. Odile & Geoffroy),204827
2023-01-28 0:19,Tierra Whack,Flea Market,60000
2023-01-28 0:23,Mild Minds,MOVEMENTS,252360
2023-01-28 0:27,Les Sins,Grind (Moodymann Edit) - Mixed,199013
2023-01-28 0:31,Beach House,Lemon Glow,244946
2023-01-28 0:35,Mk.gee,cz,228946
2023-01-28 0:36,Toro y Moi,5-11-15_outdated_hifi_v3,115506
2023-01-28 0:43,Flying Lotus,Spontaneous,57288
2023-01-29 0:25,Taylor Swift,Anti-Hero,16729
2023-01-29 0:28,Don Toliver,Issues,187882
2023-01-29 0:31,Don Toliver,Holdin' Steel (feat. Dice Soho),186488
2023-01-29 1:38,Don Toliver,No Photos - CHOPNOTSLOP REMIX,230438
2023-01-29 1:44,Masego,Mystery Lady,277793
2023-01-29 1:47,Don Toliver,Cardigan,158708
2023-01-29 1:51,Don Toliver,Best You Had,140063
2023-01-29 1:55,Don Toliver,Can't Feel My Legs - CHOPNOTSLOP REMIX,23239
2023-01-29 1:55,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-01-29 1:55,Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],16985
2023-01-29 1:58,Don Toliver,XSCAPE,156248
2023-01-29 1:59,Don Toliver,Fast Lane,54471
2023-01-29 2:02,Don Toliver,Way Bigger,196011
2023-01-29 2:06,Don Toliver,Holdin' Steel (feat. Dice Soho),187014
2023-01-29 2:09,Don Toliver,No Idea,154424
2023-01-29 2:11,Don Toliver,I Gotta,153364
2023-01-29 2:14,Don Toliver,Can't Feel My Legs,180674
2023-01-29 2:15,Don Toliver,After Party - CHOPNOTSLOP REMIX,40273
2023-01-29 2:18,Don Toliver,Company,204718
2023-01-29 2:20,Don Toliver,No Idea - Dj Purpberry Chopped and Screwed,79272
2023-01-29 2:23,Don Toliver,Do It Right,174474
2023-01-29 2:26,Don Toliver,What You Need,217609
2023-01-29 2:30,Don Toliver,Spaceship (feat. Sheck Wes) - CHOPNOTSLOP REMIX,244739
2023-01-29 2:35,Don Toliver,OUTERSPACE (feat. Baby Keem),226095
2023-01-29 2:38,Don Toliver,Video Girl,156628
2023-01-29 2:41,Don Toliver,Company Pt 2,211406
2023-01-29 2:44,Don Toliver,Best You Had,140063
2023-01-29 2:46,Don Toliver,Clap - From Road To Fast 9 Mixtape,140041
2023-01-29 2:51,Don Toliver,Candy - CHOPNOTSLOP REMIX,296979
2023-01-29 2:55,Don Toliver,What You Need,217609
2023-01-29 2:57,Don Toliver,Mamma Mia,102349
2023-01-29 3:02,Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],181495
2023-01-29 3:03,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),55822
2023-01-29 3:05,Gianni,De La Hoya,155280
2023-01-30 3:49,Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige) - CHOPNOTSLOP REMIX,192086
2023-01-30 3:49,Don Toliver,Holdin' Steel (feat. Dice Soho),2902
2023-01-30 3:52,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-01-30 3:55,Don Toliver,You (feat. Travis Scott),213637
2023-01-30 3:59,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198775
2023-01-30 4:02,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-01-30 4:05,Don Toliver,OUTERSPACE (feat. Baby Keem),226095
2023-01-30 4:09,CHASE B,Cafeteria (feat. Gunna),214285
2023-01-30 4:12,Don Toliver,2:00 AM,165748
2023-01-30 4:15,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-01-30 4:18,Don Toliver,AMG,167468
2023-01-30 4:20,Don Toliver,5X,132398
2023-01-30 4:47,Don Toliver,Candy,236462
2023-01-30 4:51,Don Toliver,Backend,231409
2023-01-30 4:56,Don Toliver,Cardigan - CHOPNOTSLOP REMIX,304974
2023-01-30 4:59,Don Toliver,Crossfaded,159033
2023-01-30 5:02,Don Toliver,Diva,201181
2023-01-30 5:06,Don Toliver,Heaven or Hell,183483
2023-01-30 5:09,Don Toliver,Talk No More,210778
2023-01-30 5:12,Don Toliver,2 Lil Shorty,149562
2023-01-30 5:14,Don Toliver,Bang Bang,166672
2023-01-30 5:18,Don Toliver,You (feat. Travis Scott),213637
2023-01-30 6:19,Don Toliver,Situation,140963
2023-01-30 6:22,Don Toliver,Around,168896
2023-01-30 6:25,Don Toliver,Can't Feel My Legs - CHOPNOTSLOP REMIX,137106
2023-01-30 6:28,Waka Flocka Flame,Hard in Da Paint,189805
2023-01-30 6:31,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-01-30 6:34,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-01-30 6:37,Don Toliver,You (feat. Travis Scott),213637
2023-01-30 6:40,Don Toliver,2 Lil Shorty,149562
2023-01-30 6:43,Don Toliver,Heaven or Hell,183483
2023-01-30 7:53,Don Toliver,Flocky Flocky (feat. Travis Scott),1534
2023-01-30 22:13,SZA,Used (feat. Don Toliver),3552
2023-01-30 22:15,Don Toliver,Cardigan,158708
2023-01-30 22:18,SZA,Used (feat. Don Toliver),146946
2023-01-30 22:21,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-01-30 22:25,Masego,Mystery Lady (feat. Don Toliver),228453
2023-01-30 22:28,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-01-30 22:32,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-01-30 22:34,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-01-30 22:37,Don Toliver,2 Lil Shorty,149562
2023-01-31 2:10,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-01-31 2:13,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2023-01-31 2:17,Don Toliver,What You Need,217609
2023-01-31 2:19,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-01-31 2:23,Don Toliver,You (feat. Travis Scott),213637
2023-01-31 2:26,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-01-31 2:30,Don Toliver,Candy,236462
2023-01-31 2:33,Don Toliver,Diva,201181
2023-01-31 2:36,Don Toliver,Heaven or Hell,183483
2023-01-31 2:40,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-01-31 2:43,070 Shake,Guilty Conscience,213333
2023-01-31 2:47,Tory Lanez,The Color Violet,226466
2023-01-31 2:49,¿Téo?,Thru My Hair,100500
2023-01-31 2:52,Johan Lenox,You Up?,183343
2023-01-31 2:54,Don Toliver,Best You Had,140063
2023-01-31 2:58,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-01-31 3:04,070 Shake,Skin and Bones,214157
2023-01-31 3:08,Tory Lanez,Lady Of Namek,193993
2023-01-31 3:11,Kali Uchis,I Wish you Roses,225947
2023-01-31 3:14,Pharrell Williams,Down In Atlanta,164041
2023-01-31 3:16,T:ME,GOD FORBID,143810
2023-01-31 3:20,Duckwrth,4K,187619
2023-01-31 3:25,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
2023-01-31 3:36,070 Shake,Cocoon,163601
2023-01-31 3:38,Don Toliver,Cardigan,158708
2023-01-31 3:41,SZA,Used (feat. Don Toliver),146946
2023-01-31 5:37,Future,Abu Intro Turn Up,28991
2023-01-31 5:37,Don Toliver,What You Need,105582
2023-01-31 15:23,Don Toliver,Cardigan,158708
2023-01-31 15:25,SZA,Used (feat. Don Toliver),146946
2023-01-31 15:29,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-01-31 15:33,Masego,Mystery Lady (feat. Don Toliver),228453
2023-01-31 15:47,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-01-31 15:50,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-01-31 15:53,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-01-31 15:55,Don Toliver,2 Lil Shorty,149562
2023-01-31 15:59,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-01-31 16:02,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2023-01-31 16:06,Don Toliver,What You Need,217609
2023-01-31 16:08,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-01-31 16:10,Don Toliver,You (feat. Travis Scott),91868
2023-01-31 17:22,Don Toliver,You (feat. Travis Scott),121762
2023-01-31 17:26,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-01-31 18:49,Don Toliver,Candy,198330
2023-01-31 18:50,Don Toliver,Candy,38364
2023-01-31 18:53,Don Toliver,Diva,201181
2023-01-31 18:56,Don Toliver,Heaven or Hell,183483
2023-01-31 19:02,070 Shake,Guilty Conscience,108900
2023-01-31 19:05,Tory Lanez,Sorry 4 What? // LV BELT,154632
2023-01-31 19:07,¿Téo?,Thru My Hair,100500
2023-01-31 19:10,Johan Lenox,You Up?,183343
2023-01-31 19:12,Don Toliver,Situation,140963
2023-01-31 19:16,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-01-31 19:19,070 Shake,Cocoon,201004
2023-01-31 19:23,Tory Lanez,The Color Violet,226466
2023-01-31 19:27,070 Shake,Guilty Conscience,104706
2023-01-31 19:36,Kali Uchis,I Wish you Roses,225947
2023-01-31 19:39,Pharrell Williams,Down In Atlanta,164041
2023-01-31 19:42,T:ME,GOD FORBID,143810
2023-01-31 19:45,Metro Boomin,Space Cadet (feat. Gunna),203266
2023-01-31 19:48,21 Savage,Glock In My Lap,193591
2023-01-31 19:51,Tory Lanez,‘87 Stingray,141333
2023-01-31 19:54,070 Shake,Lose My Cool (feat. NLE Choppa),190507
2023-01-31 19:58,The Weeknd,Too Late,239973
2023-01-31 20:01,Duckwrth,4K,187619
2023-01-31 20:04,Don Toliver,Crossfaded,159033
2023-01-31 20:06,BigBop,Ups,158889
2023-01-31 20:09,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
2023-01-31 20:13,Tory Lanez,Hennessy Memories,202563
2023-01-31 20:16,The Weeknd,Repeat After Me (Interlude),195813
2023-01-31 20:19,¿Téo?,In Your Body,203777
2023-01-31 23:41,Post Malone,Cooped Up (with Roddy Ricch),142366
2023-01-31 23:44,Don Toliver,Cardigan,158708
2023-01-31 23:46,SZA,Used (feat. Don Toliver),146946
2023-01-31 23:50,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-01-31 23:54,Masego,Mystery Lady (feat. Don Toliver),228453
2023-01-31 23:57,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-02-01 0:01,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-01 0:03,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-02-01 0:06,Don Toliver,2 Lil Shorty,149562
2023-02-01 0:09,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-02-01 0:12,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2023-02-01 0:16,Don Toliver,What You Need,217609
2023-02-01 0:18,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-02-01 0:22,Don Toliver,You (feat. Travis Scott),213637
2023-02-01 0:25,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-02-01 0:29,Don Toliver,Candy,236462
2023-02-01 0:32,Don Toliver,Diva,201181
2023-02-01 0:35,Don Toliver,Heaven or Hell,183483
2023-02-01 0:39,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-01 0:42,Tory Lanez,The Color Violet,226466
2023-02-01 0:46,070 Shake,Guilty Conscience,213333
2023-02-01 0:48,¿Téo?,Thru My Hair,100500
2023-02-01 0:51,Johan Lenox,You Up?,183343
2023-02-01 0:53,Don Toliver,Situation,140963
2023-02-01 0:57,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-02-01 1:00,Tory Lanez,Bad Bitches Wrk @ Taboo,177572
2023-02-01 1:03,070 Shake,Cocoon,201004
2023-02-01 1:07,¿Téo?,In Your Body,203777
2023-02-01 1:10,Kali Uchis,I Wish you Roses,225947
2023-02-01 1:13,T:ME,GOD FORBID,143810
2023-02-01 1:15,Don Toliver,Crossfaded,159033
2023-02-01 1:19,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
2023-02-01 3:48,Tory Lanez,‘87 Stingray,95178
2023-02-01 7:54,StarTalk Radio,Cosmic Queries – The Future of the NASA Jet Propulsion Lab with Laurie Leshin,860736
2023-02-01 18:57,Don Toliver,Cardigan,158708
2023-02-01 19:00,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-01 19:02,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-02-01 19:06,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-02-01 19:09,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2023-02-01 19:12,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-02-01 19:15,Don Toliver,You (feat. Travis Scott),213637
2023-02-01 19:19,Don Toliver,Diva,201181
2023-02-01 19:22,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-02-01 19:26,Don Toliver,Candy,236462
2023-02-01 19:29,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-02-01 19:32,SZA,Used (feat. Don Toliver),146946
2023-02-01 19:35,Don Toliver,Heaven or Hell,183483
2023-02-01 19:38,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-02-01 19:41,Don Toliver,2 Lil Shorty,149562
2023-02-01 19:44,Masego,Mystery Lady (feat. Don Toliver),228453
2023-02-01 19:48,Don Toliver,What You Need,217609
2023-02-01 19:53,Don Toliver,Cardigan,158708
2023-02-01 19:56,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-01 19:58,Don Toliver,Had Enough (feat. Quavo & Offset),105704
2023-02-01 20:03,The Weeknd,Faith,283226
2023-02-01 20:06,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-02-01 20:10,The Weeknd,I Was Never There,241066
2023-02-01 20:14,The Weeknd,Out of Time,214193
2023-02-01 20:18,Calvin Harris,Over Now (with The Weeknd),210795
2023-02-01 20:33,The Weeknd,Save Your Tears,215626
2023-02-01 20:37,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-02-01 20:40,The Weeknd,Blinding Lights,200040
2023-02-01 20:43,The Weeknd,Best Friends - Remix,175071
2023-02-01 21:44,The Weeknd,How Do I Make You Love Me?,32764
2023-02-02 15:45,Don Toliver,Cardigan,158708
2023-02-02 15:45,SZA,Used (feat. Don Toliver),12811
2023-02-02 15:49,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-02-02 15:52,Masego,Mystery Lady (feat. Don Toliver),228453
2023-02-02 15:56,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-02-02 15:59,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-02 17:19,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),124902
2023-02-02 17:22,Don Toliver,2 Lil Shorty,149562
2023-02-02 17:25,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-02-02 18:51,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",50572
2023-02-02 18:55,Don Toliver,What You Need,217609
2023-02-02 18:59,Don Toliver,Had Enough (feat. Quavo & Offset),139600
2023-02-02 22:38,Don Toliver,Had Enough (feat. Quavo & Offset),17517
2023-02-02 22:41,Don Toliver,You (feat. Travis Scott),213637
2023-02-02 22:44,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-02-02 22:48,Don Toliver,Candy,236462
2023-02-03 1:30,Don Toliver,Diva,96849
2023-02-03 1:33,Zack Bia,Hardcore (feat. Don Toliver),218937
2023-02-03 1:38,Masego,Mystery Lady (feat. Don Toliver),228453
2023-02-03 1:41,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-02-03 1:44,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-03 1:47,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-02-03 1:49,Don Toliver,2 Lil Shorty,149562
2023-02-03 2:41,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),52456
2023-02-03 3:05,Don Toliver,What You Need,132396
2023-02-03 4:17,Don Toliver,What You Need,10286
2023-02-03 4:21,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-02-03 4:21,Don Toliver,You (feat. Travis Scott),1558
2023-02-03 20:05,Don Toliver,What You Need,75468
2023-02-03 20:08,Don Toliver,Had Enough (feat. Quavo & Offset),157133
2023-02-03 20:11,Don Toliver,You (feat. Travis Scott),213637
2023-02-03 20:14,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-02-03 20:18,Don Toliver,Candy,236462
2023-02-03 20:22,Don Toliver,Diva,201181
2023-02-03 20:25,Don Toliver,Heaven or Hell,183483
2023-02-03 20:28,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-03 20:32,Tory Lanez,The Color Violet,226466
2023-02-03 20:35,070 Shake,Guilty Conscience,213333
2023-02-03 20:38,Johan Lenox,You Up?,183343
2023-02-03 20:41,T:ME,GOD FORBID,143810
2023-02-03 20:43,Wesley Joseph,Ur_Room,144053
2023-02-03 20:47,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-02-03 20:49,Tory Lanez,Sorry 4 What? // LV BELT,154632
2023-02-03 22:01,070 Shake,Under The Moon,207213
2023-02-03 22:04,21 Savage,Glock In My Lap,193591
2023-02-03 22:05,tobi lou,2hrs,64722
2023-02-03 22:08,Sauce Walka,Texas Cyclone,132071
2023-02-03 22:11,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
2023-02-03 22:14,Tory Lanez,Lady Of Namek,193993
2023-02-03 22:17,Tory Roads,Enchanted Waterfall,188350
2023-02-03 22:20,The Weeknd,Is There Someone Else?,199111
2023-02-03 22:24,21 Savage,Slidin,185036
2023-02-03 22:27,Pharrell Williams,Down In Atlanta,164041
2023-02-04 2:21,Metro Boomin,10 Freaky Girls (with 21 Savage),115777
2023-02-04 7:47,Don Toliver,You (feat. Travis Scott),32121
2023-02-04 7:50,Don Toliver,You (feat. Travis Scott),179698
2023-02-04 7:53,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-02-04 7:56,Don Toliver,Candy,33011
2023-02-04 8:29,Don Toliver,Candy,203344
2023-02-04 8:32,Don Toliver,Diva,201181
2023-02-04 8:42,Don Toliver,Heaven or Hell,51838
2023-02-04 22:36,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-02-04 22:42,The Weeknd,I Was Never There,241066
2023-02-04 22:45,The Weeknd,Save Your Tears,215626
2023-02-04 22:49,The Weeknd,How Do I Make You Love Me?,214214
2023-02-04 22:52,The Weeknd,Best Friends - Remix,175071
2023-02-04 22:57,The Weeknd,Faith,283226
2023-02-04 23:00,The Weeknd,Out of Time,214193
2023-02-04 23:04,The Weeknd,Blinding Lights,200040
2023-02-04 23:07,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-02-04 23:11,Calvin Harris,Over Now (with The Weeknd),210795
2023-02-04 23:14,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-02-04 23:18,Tory Lanez,The Color Violet,226466
2023-02-04 23:22,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-02-04 23:25,070 Shake,Skin and Bones,214157
2023-02-04 23:28,Johan Lenox,You Up?,183343
2023-02-04 23:32,¿Téo?,In Your Body,203777
2023-02-04 23:35,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-02-04 23:39,Tory Lanez,Lady Of Namek,193993
2023-02-04 23:42,The Weeknd,Gasoline,212165
2023-02-04 23:45,Post Malone,Wrapped Around Your Finger,193565
2023-02-04 23:49,21 Savage,Glock In My Lap,193591
2023-02-04 23:52,K. Forest,Ghosted,227030
2023-02-04 23:55,Metro Boomin,Overdue (with Travis Scott),166093
2023-02-05 0:00,Tory Lanez,Last Kiss Of Nebulon,258666
2023-02-05 0:03,The Weeknd,A Lonely Night,220173
2023-02-05 0:06,The Kid LAROI,LOVE AGAIN,146640
2023-02-05 0:09,Tory Roads,Enchanted Waterfall,188350
2023-02-05 0:12,Post Malone,One Right Now (with The Weeknd),192721
2023-02-05 0:15,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
